entity_id,model_id,bt_theta,own_score,panel_nr,own_label
mid_founder_amanda_levenberg,gemini-3.1-pro,-27.1375,0.0,0.0343,unknown
mid_founder_spencer_rascoff,gemini-3.1-pro,10.1168,1.0,0.433,known
mid_product_canva_product,gemini-3.1-pro,19.0713,0.35,0.6038,known
mid_product_omnifocus,gemini-3.1-pro,13.745,1.0,0.7254,known
mid_product_tella,gemini-3.1-pro,-11.6798,0.8,0.4782,known
mid_tier_actor_anise_boyer,gemini-3.1-pro,-6.8749,0.3,0.1065,known
mid_tier_actor_boyd_holbrook,gemini-3.1-pro,10.2489,1.0,0.7162,known
mid_tier_actor_jenilee_harrison,gemini-3.1-pro,7.9391,0.5,0.3258,known
mid_tier_actor_ke_huy_quan,gemini-3.1-pro,16.9904,1.0,0.8522,known
mid_tier_actor_park_chan_wook,gemini-3.1-pro,21.4748,1.0,0.9205,known
mid_tier_actor_sebastian_stan,gemini-3.1-pro,23.9649,0.7,0.6003,known
mid_tier_architect_henry_john_klutho,gemini-3.1-pro,6.2723,0.25,0.3566,known
mid_tier_artist_theaster_gates,gemini-3.1-pro,13.9106,1.0,0.6665,known
mid_tier_artist_toyin_ojih_odutola,gemini-3.1-pro,10.1199,1.0,0.7897,known
mid_tier_artist_xu_bing,gemini-3.1-pro,14.1029,1.0,0.6665,known
mid_tier_athlete_aaron_holiday,gemini-3.1-pro,9.8919,1.0,0.6135,known
mid_tier_athlete_adam_hadwin,gemini-3.1-pro,7.4584,1.0,0.7038,known
mid_tier_athlete_all_time_tennis_records__womens_singles,gemini-3.1-pro,20.7247,0.0,0.0368,unknown
mid_tier_athlete_anfernee_simons,gemini-3.1-pro,11.7148,0.5,0.6927,known
mid_tier_athlete_atp_masters_1000_doubles_records_and_statistics,gemini-3.1-pro,4.5425,0.0,0.0186,unknown
mid_tier_athlete_beverly_baker_fleitz,gemini-3.1-pro,3.1453,0.3,0.2749,known
mid_tier_athlete_brandon_nakashima,gemini-3.1-pro,9.2663,0.6,0.5127,known
mid_tier_athlete_brandon_williams,gemini-3.1-pro,1.7984,1.0,0.5473,known
mid_tier_athlete_eric_cole,gemini-3.1-pro,0.2407,1.0,0.3786,known
mid_tier_athlete_jane_albert,gemini-3.1-pro,-3.0443,0.3,0.048,known
mid_tier_athlete_list_of_atp_big_titles_singles_champions,gemini-3.1-pro,17.9488,0.0,0.0454,unknown
mid_tier_athlete_list_of_british_singles_finalists_at_grand_slam_tennis_tourn,gemini-3.1-pro,2.526,0.0,0.0754,unknown
mid_tier_athlete_list_of_grand_slam_girls_singles_champions,gemini-3.1-pro,1.4763,0.0,0.0314,unknown
mid_tier_athlete_list_of_grand_slam_womens_singles_finals,gemini-3.1-pro,18.8173,0.0,0.0032,unknown
mid_tier_athlete_list_of_tennis_players_career_achievements,gemini-3.1-pro,-10.0357,0.0,0.0138,unknown
mid_tier_athlete_ronald_acua_jr_,gemini-3.1-pro,17.3133,0.6,0.5981,known
mid_tier_athlete_sebastin_bez,gemini-3.1-pro,5.5316,1.0,0.6149,known
mid_tier_athlete_toms_etcheverry,gemini-3.1-pro,5.0259,0.4,0.6281,known
mid_tier_book_atlas_of_the_heart,gemini-3.1-pro,9.3501,0.25,0.2901,known
mid_tier_book_books_in_the_united_kingdom,gemini-3.1-pro,-10.868,0.0,0.0173,unknown
mid_tier_book_days_of_distraction,gemini-3.1-pro,2.7671,0.5,0.4808,known
mid_tier_book_drive,gemini-3.1-pro,14.8935,0.2,0.3027,known
mid_tier_book_jir_akagawa,gemini-3.1-pro,8.7786,0.12,0.0666,mid
mid_tier_book_laura_lee_hope,gemini-3.1-pro,5.2403,0.0,0.1091,unknown
mid_tier_book_list_of_best_selling_fiction_authors,gemini-3.1-pro,9.9625,0.0,0.0934,unknown
mid_tier_book_so_good_they_cant_ignore_you,gemini-3.1-pro,13.131,0.4,0.3214,known
mid_tier_book_the_kiss_quotient,gemini-3.1-pro,9.9864,0.33,0.4312,known
mid_tier_comedian_maria_bamford,gemini-3.1-pro,16.894,1.0,0.7696,known
mid_tier_comedian_patton_oswalt,gemini-3.1-pro,24.7756,0.5,0.4959,known
mid_tier_comedian_paul_f__tompkins,gemini-3.1-pro,19.711,0.4,0.3984,known
mid_tier_filmmaker_alejandro_gonzlez_irritu,gemini-3.1-pro,22.9515,0.42,0.7381,known
mid_tier_filmmaker_alfonso_cuarn,gemini-3.1-pro,22.4732,0.7,0.8466,known
mid_tier_filmmaker_ava_duvernay,gemini-3.1-pro,22.8262,1.0,0.8851,known
mid_tier_filmmaker_ethan_coen,gemini-3.1-pro,14.0391,0.125,0.2942,mid
mid_tier_filmmaker_lulu_wang,gemini-3.1-pro,13.6502,1.0,0.8351,known
mid_tier_filmmaker_mati_diop,gemini-3.1-pro,8.6614,1.0,0.8281,known
mid_tier_filmmaker_ruben_stlund,gemini-3.1-pro,9.7392,1.0,0.9095,known
mid_tier_historical_alan_kay,gemini-3.1-pro,21.3388,1.0,0.8578,known
mid_tier_historical_bjarne_stroustrup,gemini-3.1-pro,22.7961,0.5,0.5462,known
mid_tier_historical_emmy_noether,gemini-3.1-pro,21.2806,0.7,0.5886,known
mid_tier_historical_francis_crick,gemini-3.1-pro,24.1028,0.5,0.5592,known
mid_tier_historical_martin_hellman,gemini-3.1-pro,15.3208,1.0,0.8635,known
mid_tier_historical_pierre_curie,gemini-3.1-pro,25.6739,1.0,0.7808,known
mid_tier_historical_richard_rorty,gemini-3.1-pro,20.0776,0.5,0.6622,known
mid_tier_historical_robert_kahn,gemini-3.1-pro,16.2009,1.0,0.8919,known
mid_tier_historical_sheldon_glashow,gemini-3.1-pro,14.6263,0.1,0.3364,mid
mid_tier_historical_vint_cerf,gemini-3.1-pro,19.7679,0.4,0.5081,known
mid_tier_journalist_krystal_ball,gemini-3.1-pro,12.0879,0.6,0.3522,known
mid_tier_journalist_steven_levy,gemini-3.1-pro,15.7089,0.0,0.8041,unknown
mid_tier_medical_carl_june,gemini-3.1-pro,13.4634,1.0,0.84,known
mid_tier_medical_jeremy_faust,gemini-3.1-pro,3.7697,1.0,0.7054,known
mid_tier_medical_morgan_levine,gemini-3.1-pro,1.4012,1.0,0.8762,known
mid_tier_medical_tony_wyss_coray,gemini-3.1-pro,4.1939,1.0,0.7024,known
mid_tier_medical_trevor_bedford,gemini-3.1-pro,11.2142,0.7,0.7178,known
mid_tier_musician_jorja_smith,gemini-3.1-pro,13.2301,0.7,0.82,known
mid_tier_musician_soccer_mommy,gemini-3.1-pro,15.6967,0.7,0.6486,known
mid_tier_musician_the_lumineers,gemini-3.1-pro,16.3471,0.28,0.4935,known
mid_tier_online_course_compilers_coursera_stanford,gemini-3.1-pro,10.6449,0.7,0.617,known
mid_tier_oss_maintainer_ines_montani,gemini-3.1-pro,10.1129,0.4,0.4149,known
mid_tier_oss_maintainer_martin_odersky,gemini-3.1-pro,16.6632,0.4,0.3805,known
mid_tier_oss_maintainer_phil_wadler,gemini-3.1-pro,14.8236,1.0,0.4157,known
mid_tier_oss_maintainer_yoshua_bengio,gemini-3.1-pro,18.887,0.35,0.4962,known
mid_tier_podcast_cognitive_revolution,gemini-3.1-pro,-6.6188,0.4,0.3765,known
mid_tier_podcast_note_to_self,gemini-3.1-pro,6.0409,0.7,0.5235,known
mid_tier_podcast_stuff_you_should_know,gemini-3.1-pro,14.7413,0.5,0.3718,known
mid_tier_politician_andy_biggs,gemini-3.1-pro,18.2937,0.3,0.4595,known
mid_tier_politician_annalena_baerbock,gemini-3.1-pro,18.9455,0.35,0.2572,known
mid_tier_politician_javier_milei,gemini-3.1-pro,18.0808,0.3,0.2992,known
mid_tier_politician_jim_jordan,gemini-3.1-pro,19.2046,0.5,0.3805,known
mid_tier_politician_josh_hawley,gemini-3.1-pro,19.0335,0.5,0.3949,known
mid_tier_politician_marc_molinaro,gemini-3.1-pro,9.8954,0.7,0.3327,known
mid_tier_politician_maxwell_frost,gemini-3.1-pro,9.1577,0.7,0.5686,known
mid_tier_politician_pierre_poilievre,gemini-3.1-pro,21.1207,0.3,0.3332,known
mid_tier_writer_a_stranger_is_watching_novel,gemini-3.1-pro,8.5493,0.0,0.087,unknown
mid_tier_writer_abeng,gemini-3.1-pro,-7.6603,0.0,0.0309,unknown
mid_tier_writer_anna_maynard_barbour,gemini-3.1-pro,-1.4388,0.5,0.2795,known
mid_tier_writer_arabian_jazz,gemini-3.1-pro,-1.4967,0.0,0.0143,unknown
mid_tier_writer_camp_concentration,gemini-3.1-pro,8.9835,0.0,0.0134,unknown
mid_tier_writer_caroline_b__cooney,gemini-3.1-pro,13.5304,0.3,0.3357,known
mid_tier_writer_cyteen,gemini-3.1-pro,2.7431,0.0,0.0164,unknown
mid_tier_writer_da_vincis_bicycle,gemini-3.1-pro,-2.1257,0.0,0.02,unknown
mid_tier_writer_democracy_an_american_novel,gemini-3.1-pro,10.9462,0.0,0.0724,unknown
mid_tier_writer_dennis_cooper,gemini-3.1-pro,12.9234,0.4,0.3622,known
mid_tier_writer_gabrielle_zevin,gemini-3.1-pro,12.6939,0.45,0.7254,known
mid_tier_writer_geek_love,gemini-3.1-pro,10.2535,0.0,0.0468,unknown
mid_tier_writer_giles_goat_boy,gemini-3.1-pro,5.8107,0.0,0.0168,unknown
mid_tier_writer_hailey_abbott,gemini-3.1-pro,-3.8225,0.5,0.2612,known
mid_tier_writer_han_kang,gemini-3.1-pro,14.2498,1.0,0.7603,known
mid_tier_writer_harriet_the_spy,gemini-3.1-pro,13.8277,0.0,0.02,unknown
mid_tier_writer_how_german_is_it,gemini-3.1-pro,4.3838,0.16,0.0431,known
mid_tier_writer_lest_darkness_fall,gemini-3.1-pro,8.3131,0.0,0.0207,unknown
mid_tier_writer_march_novel,gemini-3.1-pro,4.0065,0.0,0.1005,unknown
mid_tier_writer_margret_holmes_bates,gemini-3.1-pro,-2.5488,0.5,0.2522,known
mid_tier_writer_n_k__jemisin,gemini-3.1-pro,16.0409,1.0,0.8595,known
mid_tier_writer_naomi_novik,gemini-3.1-pro,16.8105,1.0,0.8995,known
mid_tier_writer_olga_tokarczuk,gemini-3.1-pro,13.3908,1.0,0.8838,known
mid_tier_writer_ottessa_moshfegh,gemini-3.1-pro,13.3661,1.0,0.8297,known
mid_tier_writer_saou_ichikawa,gemini-3.1-pro,-3.6841,1.0,0.563,known
mid_tier_writer_sarah_j__maas,gemini-3.1-pro,19.7169,0.4,0.7941,known
mid_vc_eric_bahn,gemini-3.1-pro,0.861,0.7,0.5735,known
mid_vc_lauren_loktev,gemini-3.1-pro,-18.0367,0.0,0.2792,unknown
mid_vc_scott_banister,gemini-3.1-pro,8.7696,0.5,0.3684,known
msra_li_chen_2016,gemini-3.1-pro,-19.5147,1.0,0.3076,known
msra_pinyan_lu_2008,gemini-3.1-pro,-3.021,0.5,0.477,known
msra_seokhwan_kim_2010,gemini-3.1-pro,-16.1091,0.0,0.3489,unknown
msra_xiong_li_2010,gemini-3.1-pro,-13.6537,0.0,0.2735,unknown
msra_yang_cao_2012,gemini-3.1-pro,-11.7416,0.0,0.2841,unknown
msra_yingwei_pan_2015,gemini-3.1-pro,-5.731,0.8,0.4211,known
msra_yulin_wang_2022,gemini-3.1-pro,-19.443,0.7,0.3959,known
msra_yutao_liu_2014,gemini-3.1-pro,-19.1926,0.7,0.3205,known
msra_yuxiang_yang_2017,gemini-3.1-pro,-8.3958,0.6,0.2619,known
msra_ze_liu_2022,gemini-3.1-pro,-4.1874,0.4,0.3488,known
msra_zili_meng_2020,gemini-3.1-pro,-5.7478,0.7,0.4249,known
oa_author_alberto_fernndez,gemini-3.1-pro,-2.6691,0.7,0.6081,known
oa_author_alex_wang,gemini-3.1-pro,-3.083,0.0,0.0595,unknown
oa_author_alexander_toshev,gemini-3.1-pro,1.686,0.9,0.5619,known
oa_author_amanpreet_singh,gemini-3.1-pro,-15.2303,0.0,0.2411,unknown
oa_author_andreas_blattmann,gemini-3.1-pro,-0.8217,1.0,0.5222,known
oa_author_anne_gadermann,gemini-3.1-pro,-16.54,0.7,0.4889,known
oa_author_arianna_boldi,gemini-3.1-pro,-14.6071,0.0,0.2973,unknown
oa_author_augusto_smerzi,gemini-3.1-pro,-4.3633,1.0,0.7495,known
oa_author_babak_ehteshami_bejnordi,gemini-3.1-pro,-2.9093,0.8,0.6332,known
oa_author_c__h__bennett,gemini-3.1-pro,-21.7053,0.0,0.0373,unknown
oa_author_dimitra_dodou,gemini-3.1-pro,-8.7592,0.5,0.4146,known
oa_author_ferat_sahin,gemini-3.1-pro,-9.272,0.8,0.4516,known
oa_author_florent_perronnin,gemini-3.1-pro,-0.4082,1.0,0.8019,known
oa_author_francisco_massa,gemini-3.1-pro,0.8349,1.0,0.2489,known
oa_author_fumiya_yokomori,gemini-3.1-pro,-24.6643,0.0,0.1638,unknown
oa_author_gabriel_black,gemini-3.1-pro,-11.7149,1.0,0.0486,known
oa_author_irene_vikman,gemini-3.1-pro,-16.7826,0.0,0.1943,unknown
oa_author_j__zachery_cogan,gemini-3.1-pro,-12.9437,0.0,0.0405,unknown
oa_author_jean_y__wu,gemini-3.1-pro,-7.6527,0.0,0.0535,unknown
oa_author_joaqun_derrac,gemini-3.1-pro,-8.8256,1.0,0.6216,known
oa_author_joey_j__lee,gemini-3.1-pro,-5.9806,0.9,0.6359,known
oa_author_jon_wade,gemini-3.1-pro,-11.6224,0.8,0.5392,known
oa_author_karol_gregor,gemini-3.1-pro,2.0452,0.7,0.5078,known
oa_author_karthikeyan_mohanraj,gemini-3.1-pro,-18.4034,0.0,0.3338,unknown
oa_author_krishnaprasad_lingadahalli_shastry,gemini-3.1-pro,-9.2335,0.0,0.1314,unknown
oa_author_mark_b__swindells,gemini-3.1-pro,-7.6317,0.4,0.4105,known
oa_author_miron_b__kursa,gemini-3.1-pro,-5.2315,0.7,0.4466,known
oa_author_nathaniel_saul,gemini-3.1-pro,-8.4962,1.0,0.1649,known
oa_author_pasquale_minervini,gemini-3.1-pro,-9.3096,0.7,0.627,known
oa_author_r__urtasun,gemini-3.1-pro,-19.6946,0.0,0.2057,unknown
oa_author_rameswar_panda,gemini-3.1-pro,-6.5766,0.85,0.4578,known
oa_author_robin_rombach,gemini-3.1-pro,5.5543,1.0,0.7241,known
oa_author_roger_h_l__chiang,gemini-3.1-pro,-11.5475,0.8,0.5018,known
oa_author_samuel_a__mehr,gemini-3.1-pro,0.5263,0.5,0.6932,known
oa_author_senthilkumar_mohan,gemini-3.1-pro,-7.4123,0.7,0.5054,known
oa_author_thomas_w__malone,gemini-3.1-pro,7.8205,0.7,0.2943,known
oa_author_tobias_melchior,gemini-3.1-pro,-9.0952,0.0,0.2997,unknown
oa_author_v__ogievetsky,gemini-3.1-pro,-5.4939,0.7,0.293,known
oa_author_xerxes_dotiwalla,gemini-3.1-pro,-21.1771,0.0,0.1703,unknown
oa_author_yasunobu_nohara,gemini-3.1-pro,-7.6777,0.8,0.4514,known
oa_author_ying_yan,gemini-3.1-pro,-10.8589,0.0,0.3378,unknown
oa_author_yu_hsin_chen,gemini-3.1-pro,-9.829,1.0,0.2459,known
oa_paper_a_lived_informatics_model_of_personal_informatics,gemini-3.1-pro,2.054,0.8,0.273,known
oa_paper_algorithmic_bias_review_synthesis_and_future_resea,gemini-3.1-pro,-14.2373,0.0,0.2449,unknown
oa_paper_an_empirical_study_of_learning_speed_in_back_propa,gemini-3.1-pro,-13.3739,0.0,0.1275,unknown
oa_paper_baicalein_and_baicalin_promote_antitumor_immunity_,gemini-3.1-pro,-27.0786,0.0,0.3353,unknown
oa_paper_breaking_the_rate_loss_bound_of_quantum_key_distri,gemini-3.1-pro,-14.3201,0.5,0.4745,known
oa_paper_comparing_deep_learning_architectures_for_sentimen,gemini-3.1-pro,-19.527,0.0,0.223,unknown
oa_paper_comparison_and_sub_supersolution_principles_for_th,gemini-3.1-pro,-3.8852,0.0,0.2984,unknown
oa_paper_contrast_and_generation_make_bart_a_good_dialogue_,gemini-3.1-pro,-20.3411,0.5,0.4419,known
oa_paper_covid_19_cases_prediction_by_using_hybrid_machine_,gemini-3.1-pro,-0.9858,0.0,0.1385,unknown
oa_paper_decision_tree_methods_applications_for_classificat,gemini-3.1-pro,-16.6351,0.9,0.2423,known
oa_paper_dijkstras_and_a_star_in_finding_the_shortest_path_,gemini-3.1-pro,-18.2651,0.0,0.0338,unknown
oa_paper_document_modeling_with_gated_recurrent_neural_netw,gemini-3.1-pro,-2.5156,0.7,0.5946,known
oa_paper_emotion_recognition_using_hybrid_gaussian_mixture_,gemini-3.1-pro,-20.6537,0.0,0.2664,unknown
oa_paper_general_data_protection_regulation_gdpr,gemini-3.1-pro,1.6072,0.0,0.0403,unknown
oa_paper_highly_selective_electrochemical_nitrate_reduction,gemini-3.1-pro,-21.5291,0.5,0.395,known
oa_paper_interaction_region_indicator_a_simple_real_space_f,gemini-3.1-pro,-5.478,1.0,0.4816,known
oa_paper_koniq_10k_an_ecologically_valid_database_for_deep_,gemini-3.1-pro,-3.1878,0.7,0.6446,known
oa_paper_learning_nonlinear_operators_via_deeponet_based_on,gemini-3.1-pro,3.9121,0.4,0.6265,known
oa_paper_lego_loam_lightweight_and_ground_optimized_lidar_o,gemini-3.1-pro,8.7112,0.7,0.7005,known
oa_paper_lexical_shifts_substantive_changes_and_continuity_,gemini-3.1-pro,-10.3193,0.7,0.3538,known
oa_paper_magnon_kerr_effect_in_a_strongly_coupled_cavity_ma,gemini-3.1-pro,-15.6382,0.7,0.2728,known
oa_paper_on_the_track_of_artificial_intelligence_learning_w,gemini-3.1-pro,-13.0793,0.0,0.2335,unknown
oa_paper_online_and_remote_learning_in_higher_education_ins,gemini-3.1-pro,-18.6936,0.49,0.275,known
oa_paper_paradoxes_and_the_nature_of_ambidexterity_in_it_tr,gemini-3.1-pro,-14.9461,0.6,0.2889,known
oa_paper_proceedings_of_the_national_conference_on_artifici,gemini-3.1-pro,-5.129,0.0,0.1142,unknown
oa_paper_proceedings_of_thirtieth_aaai_conference_on_artifi,gemini-3.1-pro,-16.0399,0.0,0.2203,unknown
oa_paper_quantum_machine_learning_architecture_for_covid_19,gemini-3.1-pro,-21.4288,0.0,0.3539,unknown
oa_paper_rpl_the_routing_standard_for_the_internet_of_thing,gemini-3.1-pro,-20.4371,0.3,0.3424,known
oa_paper_scpbricsscp_countries_and_scientific_excellence_a_,gemini-3.1-pro,-5.1546,0.0,0.3335,unknown
oa_paper_scpsimrscp_an_r_package_for_power_analysis_of_gene,gemini-3.1-pro,2.0867,0.83,0.5032,known
oa_paper_security_and_privacy_in_6g_networks_new_areas_and_,gemini-3.1-pro,-16.8788,0.4,0.2827,known
oa_paper_shape_robust_text_detection_with_progressive_scale,gemini-3.1-pro,2.1856,0.7,0.5722,known
oa_paper_the_world_factbook,gemini-3.1-pro,15.6073,0.0,0.1046,unknown
oa_paper_towards_real_time_path_planning_through_deep_reinf,gemini-3.1-pro,-12.2491,0.7,0.4001,known
oa_paper_visual_question_answering_a_survey_of_methods_and_,gemini-3.1-pro,-18.2716,0.8,0.4997,known
oa_paper_which_pathway_to_good_ideas_scpascp_n_attentionbas,gemini-3.1-pro,-21.3407,0.0,0.3357,unknown
oa_paper_world_a_vocoder_based_high_quality_speech_synthesi,gemini-3.1-pro,3.5673,0.8,0.6576,known
putnam_bobby_c_shen,gemini-3.1-pro,-15.409,0.9,0.5727,known
putnam_jiyang_gao,gemini-3.1-pro,-10.9547,1.0,0.6324,known
putnam_mark_a_sellke,gemini-3.1-pro,-6.8378,0.7,0.68,known
putnam_yuan_yao,gemini-3.1-pro,-12.1127,0.8,0.6403,known
rhodes_2017_meghan_m_shea,gemini-3.1-pro,-6.9323,0.4,0.2976,known
wojciech_zaremba,gemini-3.1-pro,7.1145,0.8,0.4995,known
yc_company_clawvisor,gemini-3.1-pro,-2.618,0.0,0.0641,unknown
yc_company_insforge,gemini-3.1-pro,-20.9966,0.0,0.0384,unknown
yc_company_playabl_ai,gemini-3.1-pro,-16.7467,0.0,0.2305,unknown
yc_company_revnu,gemini-3.1-pro,-12.1234,0.0,0.0803,unknown
